negPeakIdx;negAmp0;negAmp+1;negAmp-1;negAmp+2;negAmp-2;negAmp+3;negAmp-3;posAmp+1;posAmp-1;posAmp+2;posAmp-2;posAmp+3;posAmp-3;timeDif+1;timeDif-1;timeDif+2;timeDif-2;timeDif+3;timeDif-3;corr+1;corr-1;corr+2;corr-2;corr+3;corr-3;negPeakRatio+1;negPeakRatio-1;negPeakRatio+3;negPeakRatio-3;zcr;energy;hnr;specCentroid;specRollOff;mfcc0;mfcc1;f0
13280;0.1093251949813496;0.1440827399118345;0.1576466598847067;0.09162427941675144;0.16914208206171585;0.02946761614106477;0.21461512377076966;0.1441505595116989;0.18867412682265167;0.12811122414377754;0.1930145812139709;0.054594777890810436;0.23157002373685995;0.365625;0.35;0.7;0.728125;1.03125;1.146875;0.942234228321262;0.8097653119255703;0.9646783837798166;0.5800679008059213;0.7956800147945602;0.5178106238266001;1.3179280397022333;1.441997518610422;0.26954094292803976;1.9630893300248131;2;10.624842141427145;5.480858148285988;494.4122438381626;562.5;28.010571624066586;5.977804170592017;144.14414978027344
13397;0.1440827399118345;0.09162427941675144;0.1093251949813496;0.02946761614106477;0.1576466598847067;0.10874872838250256;0.16914208206171585;0.12811122414377754;0.1441505595116989;0.054594777890810436;0.18867412682265167;0.2066802305866396;0.1930145812139709;0.334375;0.365625;0.665625;0.715625;1.184375;1.09375;0.9718392375602902;0.942234228321262;0.8456558604401485;0.8821101430765311;0.7272518476508114;0.7325425782265392;0.6359143327841845;0.7587667686514473;0.7547658272534715;1.1739232760649567;3;11.263075474630359;1.8503474540425158;288.2817464444401;312.5;18.983787359747115;17.110465002543357;77.47748050689698
13504;0.09162427941675144;0.02946761614106477;0.1440827399118345;0.10874872838250256;0.1093251949813496;0.4201424211597152;0.1576466598847067;0.054594777890810436;0.12811122414377754;0.2066802305866396;0.1441505595116989;0.11207188877585622;0.18867412682265167;0.33125;0.334375;0.85;0.7;1.1875;1.05;0.9388281036234712;0.9718392375602902;0.8310514479787741;0.9646783837798166;0.7775121182932422;0.7627670366851824;0.3216136195410807;1.5725388601036268;4.585492227979276;1.720577350111029;4;10.239842991927096;0.8739603752442241;377.219057417932;468.75;20.57308655426427;1.7899348050057602;0.0
13610;0.02946761614106477;0.10874872838250256;0.09162427941675144;0.4201424211597152;0.1440827399118345;0.7912851814174297;0.1093251949813496;0.2066802305866396;0.054594777890810436;0.11207188877585622;0.12811122414377754;0.371041030857918;0.1441505595116989;0.51875;0.33125;0.85625;0.665625;1.171875;1.03125;0.8053724376283604;0.9388281036234712;0.5245426618937469;0.8456558604401485;0.703040441581489;0.7956800147945602;3.690448791714615;3.1093210586881472;26.85270425776755;3.710011507479861;3;8.165758933086599;0.0;445.7531698788528;500.0;14.657185938050857;0.6187460120352475;0.0
13776;0.10874872838250256;0.4201424211597152;0.02946761614106477;0.7912851814174297;0.09162427941675144;0.8591386910817226;0.1440827399118345;0.11207188877585622;0.2066802305866396;0.371041030857918;0.054594777890810436;0.4721939640556121;0.12811122414377754;0.3375;0.51875;0.653125;0.85;1.0125;1.184375;0.4675463073184519;0.8053724376283604;0.6798966932819188;0.8310514479787741;0.6905561463320369;0.7272518476508114;3.8634237605238537;0.2709697536638603;7.900218272528843;1.3249142500779545;28;17.023963123623048;2.617110003450875;2406.169456775529;4812.5;62.77267466459104;-21.634660148826065;0.0
13884;0.4201424211597152;0.7912851814174297;0.10874872838250256;0.8591386910817226;0.02946761614106477;0.8965751102068498;0.09162427941675144;0.371041030857918;0.11207188877585622;0.4721939640556121;0.2066802305866396;0.4303831807392337;0.054594777890810436;0.315625;0.3375;0.675;0.85625;1.04375;1.1875;0.9252712357211392;0.4675463073184519;0.9115713967905108;0.5245426618937469;0.9018634896780312;0.7775121182932422;1.8833736884584344;0.25883777239709443;2.1339790153349485;0.21807909604519773;11;15.983747665698345;0.0;1664.8220103602966;4375.0;61.19858491260976;-7.656800378717736;88.0
13985;0.7912851814174297;0.8591386910817226;0.4201424211597152;0.8965751102068498;0.10874872838250256;0.8766361478467277;0.02946761614106477;0.4721939640556121;0.371041030857918;0.4303831807392337;0.11207188877585622;0.3503221430993557;0.2066802305866396;0.359375;0.315625;0.728125;0.653125;1.10625;1.171875;0.9874083663370594;0.9252712357211392;0.9801285084329876;0.6798966932819188;0.96942762924304;0.703040441581489;1.0857510177844438;0.5309620741375616;1.107863724019713;0.03724019712877652;10;18.58311690496215;7.95474633033587;1678.417512753299;3656.25;70.96411057487083;-9.23212891366202;145.04425239562988
14100;0.8591386910817226;0.8965751102068498;0.7912851814174297;0.8766361478467277;0.4201424211597152;0.8339097999321804;0.10874872838250256;0.4303831807392337;0.4721939640556121;0.3503221430993557;0.371041030857918;0.3645642590708715;0.11207188877585622;0.36875;0.359375;0.746875;0.675;1.134375;1.0125;0.9885464372769422;0.9874083663370594;0.9502523734716252;0.9115713967905108;0.9689395529710748;0.6905561463320369;1.043574360593622;0.9210214714240608;0.9706346700347332;0.12657878118092836;17;18.851597808267428;0.0;1434.753264560186;3468.75;72.55267667677711;-2.449827137572402;134.45378112792972
14218;0.8965751102068498;0.8766361478467277;0.8591386910817226;0.8339097999321804;0.7912851814174297;0.8119362495761275;0.4201424211597152;0.3503221430993557;0.4303831807392337;0.3645642590708715;0.4721939640556121;0.3799932180400136;0.371041030857918;0.378125;0.36875;0.765625;0.728125;1.146875;1.04375;0.9800327999193792;0.9885464372769422;0.9759145851645684;0.9801285084329876;0.9698092791828612;0.9018634896780312;0.9777609682299546;0.9582450832072616;0.9055975794251137;0.4686081694402421;8;18.93330826620716;0.3949424794601747;1333.0247740289565;3343.75;72.88396207319317;-1.064616386280147;132.0567543029785
14339;0.8766361478467277;0.8339097999321804;0.8965751102068498;0.8119362495761275;0.8591386910817226;0.7841302136317396;0.7912851814174297;0.3645642590708715;0.3503221430993557;0.3799932180400136;0.4303831807392337;0.3769752458460495;0.4721939640556121;0.3875;0.378125;0.76875;0.746875;1.15625;1.10625;0.9936583380934756;0.9800327999193792;0.9924567232799606;0.9502523734716252;0.9850766901329928;0.96942762924304;0.9512610242921244;1.022744855330342;0.8944762494197741;0.9026380937645055;12;19.05445145518102;6.466472783827509;1282.8326945264835;3281.25;72.28829671595307;-0.6405015371793056;129.03225708007812
14463;0.8339097999321804;0.8119362495761275;0.8766361478467277;0.7841302136317396;0.8965751102068498;0.7919633774160733;0.8591386910817226;0.3799932180400136;0.3645642590708715;0.3769752458460495;0.3503221430993557;0.3851814174296372;0.4303831807392337;0.38125;0.3875;0.76875;0.765625;1.146875;1.134375;0.9988757717872856;0.9936583380934756;0.9960402336994024;0.9759145851645684;0.9959080734197152;0.9689395529710748;0.9736499674690956;1.051236174365647;0.949699089134678;1.0302537410540014;8;18.990615290226266;6.265344463466319;1284.4192103092305;3281.25;72.34603480206471;-1.6113698177957112;130.69804019927977
14585;0.8119362495761275;0.7841302136317396;0.8339097999321804;0.7919633774160733;0.8766361478467277;0.794167514411665;0.8965751102068498;0.3769752458460495;0.3799932180400136;0.3851814174296372;0.3645642590708715;0.3644286198711428;0.3503221430993557;0.3875;0.38125;0.765625;0.76875;1.140625;1.146875;0.9957246947962982;0.9988757717872856;0.9959215748301146;0.9924567232799606;0.9983789821389808;0.9698092791828612;0.9657534246575342;1.027063147343802;0.9781156030738388;1.104243234213164;12;19.342761744912305;4.986056690819952;1348.6798217385424;3250.0;72.99382605355069;-1.1746641869279293;131.14753723144528
14709;0.7841302136317396;0.7919633774160733;0.8119362495761275;0.794167514411665;0.8339097999321804;0.7729060698541879;0.8766361478467277;0.3851814174296372;0.3769752458460495;0.3644286198711428;0.3799932180400136;0.3577144794845711;0.3645642590708715;0.378125;0.3875;0.753125;0.76875;1.128125;1.15625;0.9998219685506844;0.9957246947962982;0.9988228374493252;0.9960402336994024;0.9996870191017044;0.9850766901329928;1.0099896211728074;1.0354609929078014;0.9856858674969728;1.1179726690883929;13;19.092444188340693;4.95810155189309;1292.4455216033125;3093.75;71.95942928380192;1.2812025048719264;132.08236846923828
14830;0.7919633774160733;0.794167514411665;0.7841302136317396;0.7729060698541879;0.8119362495761275;0.7708375720583248;0.8339097999321804;0.3644286198711428;0.3851814174296372;0.3577144794845711;0.3769752458460495;0.3454391319091217;0.3799932180400136;0.375;0.378125;0.75;0.765625;1.121875;1.146875;0.998850315903672;0.9998219685506844;0.9995565058286088;0.9959215748301146;0.9987570976701148;0.9959080734197152;1.00278312995076;0.9901091843288377;0.9733247698565616;1.052965103832156;15;19.481099880453307;4.2354569490620255;1397.8826868911829;3187.5;72.05778414460174;1.3361886918559427;133.33332824707028
14950;0.794167514411665;0.7729060698541879;0.7919633774160733;0.7708375720583248;0.7841302136317396;0.7859274330281452;0.8119362495761275;0.3577144794845711;0.3644286198711428;0.3454391319091217;0.3851814174296372;0.32512716174974565;0.3769752458460495;0.375;0.375;0.746875;0.753125;1.1125;1.140625;0.999356110069066;0.998850315903672;0.9977264631752102;0.9988228374493252;0.9979259336239238;0.9983789821389808;0.9732280102476516;0.9972245943637916;0.9896242527754056;1.0223740392826643;17;19.24609996563768;4.548080109359342;1380.7887099404468;3031.25;71.34582461740355;1.9677078587142107;134.3137245178223
15070;0.7729060698541879;0.7708375720583248;0.794167514411665;0.7859274330281452;0.7919633774160733;0.7906408952187182;0.7841302136317396;0.3454391319091217;0.3577144794845711;0.32512716174974565;0.3644286198711428;0.3152933197694134;0.3851814174296372;0.371875;0.375;0.7375;0.75;1.103125;1.128125;0.9994617894562718;0.999356110069066;0.9982712878863299;0.9995565058286088;0.9967589539350359;0.9996870191017044;0.9973237397446584;1.027508445575396;1.0229456412056332;1.0145220023691486;15;19.124502551993587;4.6073198872415855;1374.349467284233;3031.25;70.66819297788905;1.5414937634958537;135.59321594238278
15189;0.7708375720583248;0.7859274330281452;0.7729060698541879;0.7906408952187182;0.794167514411665;0.7976941336046117;0.7919633774160733;0.32512716174974565;0.3454391319091217;0.3152933197694134;0.3577144794845711;0.32556798914886403;0.3644286198711428;0.365625;0.371875;0.73125;0.746875;1.090625;1.121875;0.9981093168445426;0.9994617894562718;0.9984988731558432;0.9977264631752102;0.9964204533920882;0.9987570976701148;1.019575928206933;1.0026834418440964;1.0348407531233503;1.0274062994897062;23;19.241839088260654;4.8691378633985165;1494.648576887954;3218.75;70.33454465177103;0.8133593616950936;135.59321594238278
15306;0.7859274330281452;0.7906408952187182;0.7708375720583248;0.7976941336046117;0.7729060698541879;0.8133604611732791;0.794167514411665;0.3152933197694134;0.32512716174974565;0.32556798914886403;0.3454391319091217;0.3374703289250593;0.3577144794845711;0.365625;0.365625;0.725;0.7375;1.084375;1.1125;0.997900888542716;0.9981093168445426;0.995282847957492;0.9982712878863299;0.9916674400611508;0.9979259336239238;1.005997324934202;0.9807999309660438;1.0349052940415069;1.0104845320792164;28;19.447824163733173;5.283711909796984;1499.5019664479016;3312.5;69.95110788127435;0.422695515541503;137.9310302734375
15423;0.7906408952187182;0.7976941336046117;0.7859274330281452;0.8133604611732791;0.7708375720583248;0.8317056629365887;0.7729060698541879;0.32556798914886403;0.3152933197694134;0.3374703289250593;0.32512716174974565;0.3659545608680909;0.3454391319091217;0.359375;0.365625;0.71875;0.73125;1.071875;1.103125;0.999338577735492;0.997900888542716;0.9976188803503059;0.9984988731558432;0.9969244452479016;0.9967589539350359;1.0089209126779894;0.9940384285469208;1.0519385829473324;0.977569051295248;22;19.412182237978033;5.273833583613151;1564.0141874628455;3312.5;69.46567536672372;0.9258452998627028;139.83665866851806
15538;0.7976941336046117;0.8133604611732791;0.7906408952187182;0.8317056629365887;0.7859274330281452;0.8535096642929807;0.7708375720583248;0.3374703289250593;0.32556798914886403;0.3659545608680909;0.3152933197694134;0.3858596134282808;0.32512716174974565;0.359375;0.359375;0.7125;0.725;1.065625;1.090625;0.99943867865999;0.999338577735492;0.9985136055098998;0.995282847957492;0.9969374936643656;0.9964204533920882;1.0196395170889303;0.9911579663322564;1.0699710933514708;0.9663322564189764;22;19.356772807809104;5.3365080573364505;1617.4755806136432;3343.75;68.72628242113339;1.8205418695558209;139.13043212890622
15653;0.8133604611732791;0.8317056629365887;0.7976941336046117;0.8535096642929807;0.7906408952187182;0.8750762970498474;0.7859274330281452;0.3659545608680909;0.3374703289250593;0.3858596134282808;0.32556798914886403;0.4064089521871821;0.3152933197694134;0.353125;0.359375;0.70625;0.71875;1.05625;1.084375;0.9987985104376652;0.99943867865999;0.9982220398667762;0.9976188803503059;0.9958896128720752;0.9916674400611508;1.0225548236471274;0.9807387642791628;1.0758775952639041;0.9662719919953306;16;19.240875267400764;5.63525175657916;1573.2707735677427;3343.75;68.03679251761136;2.6107930640575088;140.76183433532714
15766;0.8317056629365887;0.8535096642929807;0.8133604611732791;0.8750762970498474;0.7976941336046117;0.9046117327907766;0.7906408952187182;0.3858596134282808;0.3659545608680909;0.4064089521871821;0.3374703289250593;0.4283485927433029;0.32556798914886403;0.353125;0.353125;0.703125;0.7125;1.05625;1.071875;0.9993223635735716;0.9987985104376652;0.998466406111622;0.9985136055098998;0.9956371931956758;0.9969244452479016;1.0262160068495945;0.977942675418926;1.087658498797244;0.9506258409100176;11;18.954057364708614;6.243990437801879;1501.2765600338919;3375.0;69.48050384468337;-2.9681099015570487;142.85714721679688
15879;0.8535096642929807;0.8750762970498474;0.8317056629365887;0.9046117327907766;0.8133604611732791;0.94587995930824;0.7976941336046117;0.4064089521871821;0.3858596134282808;0.4283485927433029;0.3659545608680909;0.4631061376737877;0.3374703289250593;0.35;0.353125;0.703125;0.70625;1.053125;1.065625;0.9993278674744542;0.9993223635735716;0.9983602001145914;0.9982220398667762;0.9966843987673496;0.9969374936643656;1.0252681764004767;0.9744537147397696;1.1082240762812872;0.9346046881207788;10;18.84706650411321;6.705950168675408;1414.5753982936071;3312.5;67.21638029935984;3.1320461992520854;142.85714721679688
15991;0.8750762970498474;0.9046117327907766;0.8535096642929807;0.94587995930824;0.8317056629365887;0.9632078670735844;0.8133604611732791;0.4283485927433029;0.4064089521871821;0.4631061376737877;0.3858596134282808;0.5055951169888098;0.3659545608680909;0.353125;0.35;0.703125;0.703125;1.059375;1.05625;0.9981899904291665;0.9993278674744542;0.9975063827197465;0.998466406111622;0.9878699773790026;0.9958896128720752;1.0337518406572117;0.9753545687049524;1.1007130124777191;0.9294737657909016;14;18.68991295733389;7.5380547916769425;1428.0628234886874;3406.25;66.95264644097892;4.5337649692912665;142.85714721679688
16104;0.9046117327907766;0.94587995930824;0.8750762970498474;0.9632078670735844;0.8535096642929807;0.9991183452017632;0.8317056629365887;0.4631061376737877;0.4283485927433029;0.5055951169888098;0.4064089521871821;0.6222448287555103;0.3858596134282808;0.35;0.353125;0.70625;0.703125;1.05625;1.05625;0.9994723091744112;0.9981899904291665;0.9909999893114204;0.9983602001145914;0.9849829785713792;0.9956371931956758;1.0456198223188513;0.9673501518161712;1.1044720170933762;0.9194062300858415;10;18.33522687178296;0.0;1236.254755524783;3218.75;66.49092301593424;6.3985317797742045;142.85714721679688
16216;0.94587995930824;0.9632078670735844;0.9046117327907766;0.9991183452017632;0.8750762970498474;0.984028484231943;0.8535096642929807;0.5055951169888098;0.4631061376737877;0.6222448287555103;0.4283485927433029;0.6484571041030858;0.4064089521871821;0.35625;0.35;0.70625;0.703125;1.059375;1.053125;0.9945161535673284;0.9994723091744112;0.98938489287978;0.9975063827197465;0.980452116929395;0.9966843987673496;1.0183193518319351;0.9563705456370548;1.0403312540331255;0.9023445902344592;8;17.860784440933916;0.0;1180.3639388513288;3031.25;66.81713141179338;5.49709738873422;141.9721923828125
16330;0.9632078670735844;0.9991183452017632;0.94587995930824;0.984028484231943;0.9046117327907766;0.969922007460156;0.8750762970498474;0.6222448287555103;0.5055951169888098;0.6484571041030858;0.4631061376737877;0.6760596812478806;0.4283485927433029;0.35;0.35625;0.703125;0.70625;1.05625;1.059375;0.998383326483932;0.9945161535673284;0.9941236712627576;0.9909999893114204;0.9866837221492288;0.9878699773790026;1.0372821686322828;0.9820102094701636;1.006970603766942;0.9085020242914976;8;16.545959325571403;0.0;740.1265733293715;1281.25;61.48123450320508;15.356425087425306;142.85714721679688
16442;0.9991183452017632;0.984028484231943;0.9632078670735844;0.969922007460156;0.94587995930824;0.9315361139369278;0.9046117327907766;0.6484571041030858;0.6222448287555103;0.6760596812478806;0.5055951169888098;0.6724991522550017;0.4631061376737877;0.353125;0.35;0.70625;0.70625;1.0625;1.05625;0.9966030895597844;0.998383326483932;0.9880703254136508;0.98938489287978;0.9735147451026128;0.9849829785713792;0.9848968232419224;0.9640578332880806;0.9323581319576434;0.9054099918544666;6;16.57786182670032;0.0;551.0249643875866;656.25;62.06420474937713;14.26285486738784;141.5413547515869
16555;0.984028484231943;0.969922007460156;0.9991183452017632;0.9315361139369278;0.9632078670735844;0.8649711766700576;0.94587995930824;0.6760596812478806;0.6484571041030858;0.6724991522550017;0.6222448287555103;0.6768735164462529;0.5055951169888098;0.353125;0.353125;0.709375;0.703125;1.0625;1.059375;0.9967756893861696;0.9966030895597844;0.9885487474035141;0.9941236712627576;0.9708746121205544;0.980452116929395;0.9856645645956096;1.0153347806609463;0.8790103035941971;0.9612322960818772;6;16.369873473029745;0.0;521.1018035328357;625.0;60.61803586419283;14.781359174722512;140.35087585449222
16668;0.969922007460156;0.9315361139369278;0.984028484231943;0.8649711766700576;0.9991183452017632;0.8324855883350288;0.9632078670735844;0.6724991522550017;0.6760596812478806;0.6768735164462529;0.6484571041030858;0.6479823669040352;0.6222448287555103;0.35625;0.353125;0.709375;0.70625;1.065625;1.05625;0.9968842693262281;0.9967756893861696;0.9865861164378736;0.9880703254136508;0.9767591506226696;0.9866837221492288;0.9604237317763872;1.014543928958501;0.8583015767576828;0.9930776491976367;6;16.242802563940902;0.0;554.1931651952793;656.25;60.88297252985611;12.376010018590312;140.35087585449222
16782;0.9315361139369278;0.8649711766700576;0.969922007460156;0.8324855883350288;0.984028484231943;0.7562224482875551;0.9991183452017632;0.6768735164462529;0.6724991522550017;0.6479823669040352;0.6760596812478806;0.7059681247880637;0.6484571041030858;0.353125;0.35625;0.709375;0.709375;1.0625;1.0625;0.9955395509231044;0.9968842693262281;0.9898542228311816;0.9885487474035141;0.977809248145264;0.9735147451026128;0.92854282698118;1.041207091114266;0.8118015361654108;1.0725492337373956;4;16.032134211765968;0.0;600.2841721389984;687.5;60.53957693888035;11.580774010954652;140.35087585449222
16895;0.8649711766700576;0.8324855883350288;0.9315361139369278;0.7562224482875551;0.969922007460156;0.6495422177009156;0.984028484231943;0.6479823669040352;0.6768735164462529;0.7059681247880637;0.6724991522550017;0.6822312648355374;0.6760596812478806;0.35625;0.353125;0.709375;0.709375;1.059375;1.0625;0.9984728331529166;0.9955395509231044;0.9928996908882988;0.9865861164378736;0.9787986647223256;0.9708746121205544;0.9624431550885996;1.0769562490199154;0.7509408812921436;1.1376430923631802;2;15.777553216028329;0.0;576.9468609943403;656.25;59.051585222089216;11.611286233331885;141.59292602539062
17009;0.8324855883350288;0.7562224482875551;0.8649711766700576;0.6495422177009156;0.9315361139369278;0.4603594438792811;0.969922007460156;0.7059681247880637;0.6479823669040352;0.6822312648355374;0.6768735164462529;0.599830451000339;0.6724991522550017;0.353125;0.35625;0.703125;0.709375;1.053125;1.065625;0.9975540191051622;0.9984728331529166;0.9867978546845434;0.9898542228311816;0.9378874722829827;0.9767591506226696;0.9083910386965376;1.0390224032586557;0.5529938900203666;1.165091649694501;2;15.311732662820964;0.0;501.89629077306114;468.75;54.023418568963756;12.268852399547605;141.59292602539062
17122;0.7562224482875551;0.6495422177009156;0.8324855883350288;0.4603594438792811;0.8649711766700576;0.22170227195659545;0.9315361139369278;0.6822312648355374;0.7059681247880637;0.599830451000339;0.6479823669040352;0.4548321464903357;0.6768735164462529;0.35;0.353125;0.7;0.709375;1.01875;1.0625;0.9949890463265728;0.9975540191051622;0.9553878086442332;0.9928996908882988;0.4804403695872065;0.977809248145264;0.8589300928209497;1.1008474956279988;0.2931707098336397;1.2318281691403974;2;14.952142379511487;0.0;393.02689646439865;343.75;51.54731816046161;11.67017404978364;139.13043212890622
17234;0.6495422177009156;0.4603594438792811;0.7562224482875551;0.22170227195659545;0.8324855883350288;0.14615123770769753;0.8649711766700576;0.599830451000339;0.6822312648355374;0.4548321464903357;0.7059681247880637;0.1652085452695829;0.6479823669040352;0.35;0.35;0.66875;0.703125;1.090625;1.059375;0.9794380055723134;0.9949890463265728;0.5195530554465205;0.9867978546845434;0.6093513796636755;0.9787986647223256;0.7087444531453928;1.1642391020621248;0.22500652571130253;1.3316627512398849;3;14.413150687862933;0.5364794981565822;354.785652173657;312.5;48.29672490649397;11.248608494502136;138.11965637207032
17346;0.4603594438792811;0.22170227195659545;0.6495422177009156;0.14615123770769753;0.7562224482875551;0.03882672092234656;0.8324855883350288;0.4548321464903357;0.599830451000339;0.1652085452695829;0.6822312648355374;0.07202441505595117;0.7059681247880637;0.31875;0.35;0.740625;0.7;1.053125;1.053125;0.6152381610823515;0.9794380055723134;0.6672801153956825;0.9553878086442332;0.1347454917544445;0.9378874722829827;0.4815851502651738;1.410945786682381;0.08434001178550384;1.8083382439599287;2;13.511575558922546;9.109444191441492;439.1308126739517;531.25;45.10779601699789;7.659932050378053;23.931623840332023
17448;0.22170227195659545;0.14615123770769753;0.4603594438792811;0.03882672092234656;0.6495422177009156;0.0249237029501526;0.7562224482875551;0.1652085452695829;0.4548321464903357;0.07202441505595117;0.599830451000339;0.01617497456765005;0.6822312648355374;0.421875;0.31875;0.734375;0.66875;0.8625;1.01875;0.8867286078828306;0.6152381610823515;0.6417736794964821;0.5195530554465205;-0.005604223304480451;0.4804403695872065;0.6592230039767514;2.0764759865402267;0.1124197002141328;3.4109819516671767;5;13.297884636535008;0.0;459.38359195186615;531.25;47.780183026439715;6.2650823924538175;0.0
17583;0.14615123770769753;0.03882672092234656;0.22170227195659545;0.0249237029501526;0.4603594438792811;0.0004069175991861648;0.6495422177009156;0.07202441505595117;0.1652085452695829;0.01617497456765005;0.4548321464903357;0.011427602577144794;0.599830451000339;0.3125;0.421875;0.440625;0.740625;0.565625;1.090625;0.8446867798171835;0.8867286078828306;-0.11514358916244755;0.6672801153956825;-0.2889041222788346;0.6093513796636755;0.265661252900232;1.5169373549883989;0.002784222737819025;4.4443155452436205;29;16.638314528732366;3.743088648363635;1791.6872129467263;3968.75;62.50245783099019;-15.031391668691793;0.0
17683;0.03882672092234656;0.0249237029501526;0.14615123770769753;0.0004069175991861648;0.22170227195659545;0.0084774499830451;0.4603594438792811;0.01617497456765005;0.07202441505595117;0.011427602577144794;0.1652085452695829;0.03903017972193964;0.4548321464903357;0.128125;0.3125;0.253125;0.734375;0.796875;1.053125;0.9330092226080521;0.8446867798171835;-0.2936195378116629;0.6417736794964821;0.9111236648122488;0.1347454917544445;0.6419213973799128;3.764192139737991;0.2183406113537117;11.856768558951964;63;17.384025243981508;0.0;3060.4935341653886;5468.75;62.88341365300316;-27.77881933128528;0.0
17724;0.0249237029501526;0.0004069175991861648;0.03882672092234656;0.0084774499830451;0.14615123770769753;0.010478128179043743;0.22170227195659545;0.011427602577144794;0.01617497456765005;0.03903017972193964;0.07202441505595117;0.018209562563580875;0.1652085452695829;0.125;0.128125;0.66875;0.440625;1.253125;0.8625;0.09763460678665256;0.9330092226080521;-0.27163879697696985;-0.11514358916244755;0.271160208000489;-0.005604223304480451;0.01632653061224489;1.5578231292517004;0.4204081632653061;8.895238095238092;73;18.467701600179485;0.5541250441417194;3531.515149255256;5843.75;62.0147118917023;-39.200456749752966;0.0
17764;0.0004069175991861648;0.0084774499830451;0.0249237029501526;0.010478128179043743;0.03882672092234656;0.02031197015937606;0.14615123770769753;0.03903017972193964;0.011427602577144794;0.018209562563580875;0.01617497456765005;0.0318413021363174;0.07202441505595117;0.54375;0.125;1.128125;0.253125;1.328125;0.565625;-0.5409655592706111;0.09763460678665256;-0.036129740244512584;-0.2936195378116629;-0.38152578992532304;-0.2889041222788346;20.83333333333333;61.25000000000002;49.91666666666667;359.16666666666674;85;19.094016116643484;0.0;4001.279615646411;6187.5;61.819797420126065;-47.11781326309284;0.0
17938;0.0084774499830451;0.010478128179043743;0.0004069175991861648;0.02031197015937606;0.0249237029501526;0.0005764665988470667;0.03882672092234656;0.018209562563580875;0.03903017972193964;0.0318413021363174;0.011427602577144794;0.00033909799932180403;0.01617497456765005;0.584375;0.54375;0.784375;0.66875;1.015625;0.796875;-0.19784982101541154;-0.5409655592706111;0.958013304674486;-0.27163879697696985;-0.4147253742860375;0.9111236648122488;1.236;0.048;0.06799999999999999;4.580000000000001;84;20.120314856881595;0.0;4366.6931384915415;6250.0;67.30677783632325;-50.888645381423686;0.0
18125;0.010478128179043743;0.02031197015937606;0.0084774499830451;0.0005764665988470667;0.0004069175991861648;0.007053238385893524;0.0249237029501526;0.0318413021363174;0.018209562563580875;0.00033909799932180403;0.03903017972193964;0.002271956595456087;0.011427602577144794;0.2;0.584375;0.43125;1.128125;0.590625;1.253125;-0.1197432272439219;-0.19784982101541154;-0.025296660789243086;-0.036129740244512584;0.5391783695472016;0.271160208000489;1.9385113268608416;0.8090614886731392;0.6731391585760519;2.37864077669903;79;20.42617911308868;1.594095240272203;4418.474924807988;6406.25;65.89045990486319;-54.95951918299804;0.0
18189;0.02031197015937606;0.0005764665988470667;0.010478128179043743;0.007053238385893524;0.0084774499830451;0.04893184130213632;0.0004069175991861648;0.00033909799932180403;0.0318413021363174;0.002271956595456087;0.018209562563580875;0.01542895896914208;0.03903017972193964;0.23125;0.2;0.390625;0.784375;0.76875;1.328125;-0.6870294849767856;-0.1197432272439219;0.17612485374650572;0.958013304674486;-0.036292622089533634;-0.38152578992532304;0.028380634390651083;0.5158597662771285;2.4090150250417364;0.02003338898163606;86;20.13234726157652;1.8145525408429442;4452.939127518135;6375.0;65.46778529231494;-51.5724465994585;0.0
18263;0.0005764665988470667;0.007053238385893524;0.02031197015937606;0.04893184130213632;0.010478128179043743;0.4578501186842998;0.0084774499830451;0.002271956595456087;0.00033909799932180403;0.01542895896914208;0.0318413021363174;0.1818582570362835;0.018209562563580875;0.159375;0.23125;0.5375;0.43125;0.840625;1.015625;-0.30744418947356833;-0.6870294849767856;-0.27856641017252337;-0.025296660789243086;-0.3381488372060292;-0.4147253742860375;12.235294117647062;35.23529411764706;794.2352941176473;14.705882352941178;95;19.70465709090905;0.0;4502.473183784446;6343.75;57.72325178927017;-68.24724291763678;0.0
18314;0.007053238385893524;0.04893184130213632;0.0005764665988470667;0.4578501186842998;0.02031197015937606;0.6112580535774839;0.010478128179043743;0.01542895896914208;0.002271956595456087;0.1818582570362835;0.00033909799932180403;0.3290946083418108;0.0318413021363174;0.378125;0.159375;0.68125;0.390625;1.065625;0.590625;0.9741365910631652;-0.30744418947356833;0.9500367407230256;0.17612485374650572;0.6872029730922457;0.5391783695472016;6.9375;0.08173076923076923;86.66346153846153;1.4855769230769231;91;19.252797458045574;0.8617617672791169;4672.022745655681;6531.25;58.43943468217054;-57.893261051079996;0.0
18435;0.04893184130213632;0.4578501186842998;0.007053238385893524;0.6112580535774839;0.0005764665988470667;0.6782977280434045;0.02031197015937606;0.1818582570362835;0.01542895896914208;0.3290946083418108;0.002271956595456087;0.3541539504916921;0.00033909799932180403;0.303125;0.378125;0.6875;0.5375;1.096875;0.76875;0.6453943429572789;0.9741365910631652;0.5832177123826351;-0.27856641017252337;0.5128099527595984;-0.036292622089533634;9.356895356895356;0.14414414414414414;13.86209286209286;0.4151074151074151;64;18.23693223290693;0.0;4038.3581445415757;6156.25;59.05908867992938;-44.32288831699504;0.0
